|Sl No.|District|Block|Gram Panchayat|Village|Household|
13774|PURBA MEDINIPUR|Contai - I|DULALPUR|Majna (226)|1,360|
13775|DARJEELING|Kurseong|CHIMNEY DEORALI|Majua Tea Garden (47)|1,140|
13776|BANKURA|Barjora|KHANDARI|Majuddagara (138)|1|
13777|MALDAH|Kaliachak - I|ALIPUR-I|Majumpur (169)|2,790|
13778|MALDAH|Kaliachak - I|MOZAMPUR|Majumpur (169)|2,790|
13779|MALDAH|Kaliachak - I|KALIA CHAK-II|Majumpur (169)|2,790|
13780|BANKURA|Onda|LODNA|Majura (62)|16|
13781|BANKURA|Sarenga|GARGARIA|Majura (372)|472|
13782|BANKURA|Vishnupur|BANKADAHA|Majura (135)|945|
13783|BIRBHUM|Khoyrasol|PANCHRA|Majura (150)|121|
13784|BANKURA|Saltora|KANURI|Majura Kundi (133)|79|
13785|DAKSHIN DINAJPUR|Kushmundi|KARANJI|Makail (99)|465|
13786|HOWRAH|Jagatballavpur|PALGUSTIA|Makalhati (74)|812|
13787|BANKURA|Sarenga|SARENGA|Makalrangi (200)|0|
13788|SOUTH 24 PARAGANAS|Magrahat - II||Makaltala (38)|536|
13789|SOUTH 24 PARAGANAS|Magrahat - II|HOTOR MORJADA|Makaltala (38)|536|
13790|PURBA MEDINIPUR|Chandipur|BRINDABANPUR-II|Makarajpur (43)|113|
13791|HOWRAH|Domjur|MAKARDAHA-I|Makardaha (CT) (0)|1,555|
13792|BANKURA|Bankura - I|JAGADALLA-II|Makarkendi (175)|40|
13793|BANKURA|Sarenga|GARGARIA|Makarkol (365)|157|
13794|BANKURA|Onda|ONDA-II|Makarkol (210)|230|
13795|BIRBHUM|Mohammad Bazar|PURANAGRAM|Makdumnagar (33)|383|
13796|SOUTH 24 PARAGANAS|Canning - II|NARAYANPUR|Makhal Tala (182)|3,152|
13797|HOOGHLY|Pandua|ITACHUNA-KHANNYAN|Makhaldi (126)|602|
13798|NORTH 24 PARAGANAS|Hasnabad|MAKHALGACHHA|Makhalgachha (30)|556|
13799|SOUTH 24 PARAGANAS|Bishnupur - II|BAKHRAHAT|Makhalia (44)|507|
13800|SOUTH 24 PARAGANAS|Bishnupur - II||Makhalia (44)|507|
13801|HOOGHLY|Chanditala - II|BARIJHATTY|Makhalpara (87)|32|
13802|PASCHIM MEDINIPUR|Dantan - I|DANTAN-II|Makhmalpur (62)|210|
13803|BANKURA|Ranibundh|RUDRA|Makhnu (68)|119|
13804|MURSHIDABAD|Lalgola|MAIYA|Makimnagar (28)|998|
13805|PURBA MEDINIPUR|Bhagawanpur - II|GARBARI-II|Maklasi (232)|170|
13806|BANKURA|Raipur|MATGODA|Makli (164)|104|
13807|MURSHIDABAD|Beldanga - II|KAMNAGAR|Maklishpur (69)|776|
13808|NORTH 24 PARAGANAS|Bagda|MALLPOTA|Makra (85)|414|
13809|PASCHIM MEDINIPUR|Sabang|BISNUPUR|Makramnichak (404)|360|
13810|SOUTH 24 PARAGANAS|Sonarpur|PRATAPNAGAR|Makrampur (106)|575|
13811|SOUTH 24 PARAGANAS|Sonarpur||Makrampur (106)|575|
13812|DAKSHIN DINAJPUR|Bansihari|ELLAHABAD|Makrampur (221)|46|
13813|ALIPURDUAR|Madarihat|BIRPARA-II|Makrapara Tea Garden (14)|687|
13814|HOOGHLY|Tarakeswar|TALPUR|Makrar (15)|672|
13815|BANKURA|Khatra|SUPUR|Makrara (135)|133|
13816|MALDAH|Kaliachak - I|JALUA BADHAL|Maksudpur (151)|1,275|
13817|BIRBHUM|Mohammad Bazar|BHUTURA|Maladanga (112)|819|
13818|PURULIA|Raghunathpur - II|BARRAH|Maladhar (67)|45|
13819|DAKSHIN DINAJPUR|Tapan|HARSURA|Malahar (106)|306|
13820|DARJEELING|Matigara|CHAMPASARI|Malahar (46)|150|
13821|DAKSHIN DINAJPUR|Bansihari|MAHABARI|Malam (200)|407|
13822|NADIA|Chapra|CHAPRA-I|Malam Gachha (38)|163|
13823|PURBA BARDHAMAN|Memari - II|BARAPALASON-I|Malamba (1)|330|
13824|SOUTH 24 PARAGANAS|Bhangar - I||Malancha (87)|540|
13825|NORTH 24 PARAGANAS|Minakhan|MINAKHAN|Malancha (80)|827|
13826|HOOGHLY|Balagarh|MOHIPALPUR|Malancha (76)|405|
13827|DAKSHIN DINAJPUR|Tapan|HAZRATPUR|Malancha (88)|327|
13828|BIRBHUM|Mayureswar - I|KANACHI|Malancha (52)|852|
13829|PURBA BARDHAMAN|Katwa - II|SINGI|Malancha (120)|185|
13830|SOUTH 24 PARAGANAS|Diamond Harbour - I|NETRA|Malancha (169)|539|
13831|PURULIA|Neturia|GUNIARA|Malancha (36)|71|
13832|SOUTH 24 PARAGANAS|Bhangar - I|PRANGANJ|Malancha (87)|540|
13833|MURSHIDABAD|Samserganj|GAZINAGAR MALANCHA|Malancha (66)|4,441|
13834|NORTH 24 PARAGANAS|Barrackpur - I|JETIA|Malancha (P) (11)|750|
13835|NORTH 24 PARAGANAS|Minakhan|MINAKHAN|Malancha Abad (81)|1,171|
13836|HOWRAH|Uluberia - I|MAHESHPUR|Malanchabere (56)|453|
13837|UTTAR DINAJPUR|Itahar|MARNAI|Malanchi (219)|120|
13838|PASCHIM BARDHAMAN|Kanksa|MALANDIGHI|Malandighi (48)|614|
13839|SOUTH 24 PARAGANAS|Baruipur||Malanga (21)|465|
13840|SOUTH 24 PARAGANAS|Baruipur|SOUTH GARIA|Malanga (21)|465|
13841|NORTH 24 PARAGANAS|Swarupnagar|SWARUPNAGARBANGALANE G.P|Malanga Para (37)|1,837|
13842|SOUTH 24 PARAGANAS|Budge Budge - II|SOUTH BAWALI|Malangdar (30)|493|
13843|SOUTH 24 PARAGANAS|Budge Budge - II||Malangdar (30)|493|
13844|SOUTH 24 PARAGANAS|Magrahat - I|HARIHARPUR|Malangi Sarishapara (93)|477|
13845|ALIPURDUAR|Kalchini|MALANGI|Malangi Tea Garden (20)|2,161|
13846|PASCHIM MEDINIPUR|Garbeta - I|DHADIKA|Malara (594)|58|
13847|BANKURA|Simlapal|BIKRAMPUR|Malatibad (68)|0|
13848|MALDAH|Kaliachak - III|SAHABAN CHAK|Malatipur (175)|700|
13849|MURSHIDABAD|Lalgola|BILBORA KOPRA|Malatipur (5)|752|
13850|NORTH 24 PARAGANAS|Basirhat - II|CHAITA|Malatipur (63)|996|
13851|PURBA BARDHAMAN|Kalna - I|DHATRIGRAM|Malatipur (46)|507|
13852|MURSHIDABAD|Domkal|SARANGPUR|Malatipur (45)|544|
13853|MALDAH|Chanchal - II|MALATIPUR|Malatipur (129)|438|
13854|BANKURA|Onda|SANTORE|Malator (77)|136|
13855|SOUTH 24 PARAGANAS|Magrahat - I|EKTARA|Malaya (143)|562|
13856|SOUTH 24 PARAGANAS|Falta|NOAPUKURIA|Malaya Harishpur (103)|646|
13857|SOUTH 24 PARAGANAS|Baruipur|KALYANPUR|Malayapur (54)|544|
13858|SOUTH 24 PARAGANAS|Baruipur|SIKHARBALI-II|Malayapur (54)|544|
13859|SOUTH 24 PARAGANAS|Baruipur||Malayapur (54)|544|
13860|NORTH 24 PARAGANAS|Gaighata|DOOMA|Malayapur (80)|235|
13861|PASCHIM MEDINIPUR|Midnapore|DHARUA|Malbandi (26)|70|
13862|PURBA MEDINIPUR|Contai - III|MARISHDA|Malbari (438)|262|
13863|BANKURA|Chhatna|ARRAH|Malbedya (165)|79|
13864|BANKURA|Ranibundh|HALUDKANALI|Malbera (109)|283|
13865|MALDAH|Chanchal - I|MOTIHARPUR|Malcha (163)|863|
13866|BANKURA|Ranibundh|HALUDKANALI|Malcharar (100)|251|
13867|PURBA MEDINIPUR|Khejuri - II|BARATALA|Maldaha (25)|1,022|
13868|SOUTH 24 PARAGANAS|Jaynagar - I|BAMAN GACHI|Maldari (78)|385|
13869|SOUTH 24 PARAGANAS|Jaynagar - I||Maldari (78)|385|
13870|BIRBHUM|Suri - II|KOMA|Maldihi (80)|120|
13871|BANKURA|Saltora|TILURI|Maldihi (16)|102|
13872|UTTAR DINAJPUR|Goalpokhar - I|DHARAMPUR-II|Malduar (5)|619|
13873|NORTH 24 PARAGANAS|Baduria|RAGHUNATHPUR|Maleapur (62)|1,120|
13874|NORTH 24 PARAGANAS|Hingalganj|GOBINDAKATI|Malekanghumti (121)|1,340|
13875|UTTAR DINAJPUR|Kaliaganj|MALGAON|Malgaon (183)|1,350|
13876|PURBA BARDHAMAN|Purbasthali - I|BAGPUR|Malgaria (148)|380|
13877|NADIA|Haringhata|FATEPUR|Mali Danga (70)|576|
13878|MALDAH|Harischandrapur - II|DAULATPUR|Mali Pakar (91)|2,063|
13879|SOUTH 24 PARAGANAS|Sonarpur||Mali Pukuria (24)|2,393|
13880|SOUTH 24 PARAGANAS|Sonarpur|SONARPUR-II|Mali Pukuria (24)|2,393|
13881|HOOGHLY|Haripal|NALIKUL PASCHIM|Malia (123)|1,452|
13882|HOWRAH|Bagnan - I|BAKSHIHAT|Malia (5)|492|
13883|MURSHIDABAD|Sagardighi|BOKHRA-I|Maliadanga (63)|189|
13884|NORTH 24 PARAGANAS|Barasat - I|CHHOTOJAGULIA|Maliakur (100)|601|
13885|BIRBHUM|Suri - I|TILPARA|Malian (2)|0|
13886|BANKURA|Hirbandh|MOLIAN|Malian (23)|700|
13887|MURSHIDABAD|Bhagawangola - I|KUTHIRAMPUR|Maliapara (18)|577|
13888|BANKURA|Barjora|MALIARA|Maliara (5)|2,065|
13889|PASCHIM MEDINIPUR|Midnapore|TANTIGARIA|Maliara (176)|920|
13890|NORTH 24 PARAGANAS|Minakhan|KUMARIOLE|Maliari (66)|980|
13891|BANKURA|Sarenga|NETURPUR|Malibana (38)|107|
13892|MURSHIDABAD|Raninagar - II|MALIBARI-I|Malibari (13)|2,775|
13893|UTTAR DINAJPUR|Raiganj|BHATUN|Malibari (18)|1,036|
13894|NADIA|Chakdah|CHANDURIA-I|Malichaghar (37)|167|
13895|PASCHIM MEDINIPUR|Midnapore|PATHRA|Malida (251)|312|
13896|NORTH 24 PARAGANAS|Bagda|BOYRA|Malidah (55)|735|
13897|NADIA|Krishnaganj|TALDAHA MAJDIA|Malighata (47)|229|
13898|PASCHIM MEDINIPUR|Pingla|MALIGRAM-V|Maligram (199)|2,946|
13899|NORTH 24 PARAGANAS|Habra - I|RAUTARA G.P|Maligram (119)|806|
13900|BIRBHUM|Suri - II|KOMA|Maligram (67)|81|
13901|MALDAH|English Bazar|NORHATTA|Malihat (38)|62|
13902|NORTH 24 PARAGANAS|Barasat - I|ICHHAPUR NILGANJ|Malikapur (20)|309|
13903|NORTH 24 PARAGANAS|Habra - II|DIGHRAMALIKBERIA|Malikbaria (58)|451|
13904|BANKURA|Bankura - II|MAUKANALI|Malin Dasi (26)|69|
13905|UTTAR DINAJPUR|Itahar|DURGAPUR|Malinagar (125)|256|
13906|NADIA|Karimpur - I|KARIMPUR-I|Malintala (9)|169|
13907|MALDAH|Harischandrapur - II|MALIER-I|Malior (164)|2,052|
13908|DAKSHIN DINAJPUR|Gangarampur|BELBARI-II|Malipara (37)|149|
13909|MALDAH|Gazole|RANIGANJ-I|Malipara (55)|73|
13910|HOOGHLY|Polba - Dadpur|AKNA|Malipara (134)|103|
13911|NADIA|Krishnagar - I|JOANIA|Malipota (67)|221|
13912|NADIA|Santipur|BELGORIA-I|Malipota (56)|899|
13913|BIRBHUM|Labpur|BIPRATIKURI|Malitpur (48)|132|
13914|PASCHIM MEDINIPUR|Midnapore|DHARUA|Malkuri (24)|45|
13915|BANKURA|Barjora|KHANDARI|Malkuriya (136)|10|
13916|PASCHIM BARDHAMAN|Salanpur|KALLYA|Malladih (54)|162|
13917|HOWRAH|Amta - I|SERAJBATI|Mallagram (146)|530|
13918|SOUTH 24 PARAGANAS|Jaynagar - II|GORDWANI|Mallar Chak (93)|1,211|
13919|SOUTH 24 PARAGANAS|Magrahat - II||Mallarchak Ishwaripur (128)|653|
13920|SOUTH 24 PARAGANAS|Magrahat - II|DIHIKALAS|Mallarchak Ishwaripur (128)|653|
13921|PASCHIM MEDINIPUR|Pingla|KUSUMDA-I|Mallarpur (41)|137|
13922|BIRBHUM|Mayureswar - I|MOLLARPUR-II|Mallarpur (22)|2,425|
13923|PASCHIM MEDINIPUR|Pingla|KUSUMDA-I|Mallarpur Bati Taki (40)|11|
13924|PURBA MEDINIPUR|Nanda Kumar|DAKSHIN NARIKELDA|Mallick Chak (20)|225|
13925|UTTAR DINAJPUR|Raiganj|BHATUN|Mallickpur (8)|374|
13926|BIRBHUM|Suri - I|MALLICKPUR|Mallickpur (93)|250|
13927|NORTH 24 PARAGANAS|Habra - I|BERGOOM I G.P|Mallickpur (141)|857|
13928|BANKURA|Khatra|KHATRA-II|Mallihir (201)|56|
13929|HOWRAH|Panchla|SUBHARARAH|Mallik Bagan (CT) (7)|1,583|
13930|SOUTH 24 PARAGANAS|Canning - II|DEULI-I|Mallik Kati (3)|1,130|
13931|MALDAH|Chanchal - I|MAHANANDAPUR|Mallik Para (3)|1,226|
13932|JALPAIGURI|Dhupguri|SAKOAJHORA-II|Mallik Sobha (61)|1,235|
13933|MALDAH|Kaliachak - I|JALUA BADHAL|Mallikpara (152)|393|
13934|PURBA BARDHAMAN|Galsi - I|MANKAR|Mallikpara (38)|88|
13935|SOUTH 24 PARAGANAS|Mandirbazar|NISHAPUR|Mallikpratap (M) (139)|1,933|
13936|SOUTH 24 PARAGANAS|Falta|MALLICKPUR|Mallikpur (46)|365|
13937|BIRBHUM|Mohammad Bazar|PURANAGRAM|Mallikpur (30)|0|
13938|HOOGHLY|Pandua|BONTIKA-BOINCHEE|Mallikpur (8)|280|
13939|DAKSHIN DINAJPUR|Tapan|AUTINA|Mallikpur (222)|100|
13940|PURBA MEDINIPUR|Egra - II|MANJUSHREE|Mallikpur (176)|482|
13941|DAKSHIN DINAJPUR|Gangarampur|SUKDEVPUR|Mallikpur (5)|416|
13942|PURBA BARDHAMAN|Memari - I|GOPE GANTAR-II|Mallikpur (109)|279|
13943|BIRBHUM|Murarai - II|MITRAPUR|Mallikpur (86)|340|
13944|HOWRAH|Jagatballavpur|ISLAMPUR|Mallikpur (75)|420|
13945|HOOGHLY|Dhaniakhali|BELMURI|Mallikpur (188)|428|
13946|MALDAH|Gazole|ALAL|Mallikpur (1)|75|
13947|HOOGHLY|Singur|SINGUR-II|Mallikpur (48)|344|
13948|SOUTH 24 PARAGANAS|Baruipur|MALLICKPUR|Mallikpur (CT) (10)|2,247|
13949|SOUTH 24 PARAGANAS|Baruipur||Mallikpur (CT) (10)|2,247|
13950|UTTAR DINAJPUR|Hemtabad|NOADA|Malon (32)|780|
13951|DARJEELING|Kurseong|SHIVAKHOLA|Malotar Tea Garden (55)|876|
13952|PASCHIM MEDINIPUR|Sabang|NOWGAN|Malpar (356)|237|
13953|NADIA|Haringhata|FATEPUR|Malpara (74)|301|
13954|BANKURA|Chhatna|ARRAH|Malpara (151)|40|
13955|PASCHIM MEDINIPUR|Sabang|NOWGAN|Malparbatitaki (357)|223|
13956|BANKURA|Onda|RAMSAGAR|Malpur (245)|215|
13957|BANKURA|Kotulpur|SIHAR|Malpur (166)|174|
13958|NORTH 24 PARAGANAS|Barasat - II|SASHON|Malrameswarpur (194)|940|
13959|BIRBHUM|Rampurhat - I|KHARUN|Malsa (53)|81|
13960|NADIA|Hanskhali|RAMNAGAR BARA CHUPRIA-II|Malsadaha (80)|185|
13961|NADIA|Chapra|MAHESHPUR|Maluapara (52)|948|
13962|PURBA MEDINIPUR|Mahisadal|KISHMAT NAIKUNDU|Malubasan (123)|300|
13963|NADIA|Nakashipara|HARANAGAR|Malumgachha (31)|583|
13964|NORTH 24 PARAGANAS|Bagda|BAGDAH|Mamabhagina (41)|1,393|
13965|HOOGHLY|Khanakul - II|RAJHATI-II|Mamakpur (81)|409|
13966|MURSHIDABAD|Domkal|GHORAMARA|Mamenpur (79)|3,019|
13967|NORTH 24 PARAGANAS|Basirhat - II|CHAMPA PUKUR|Maminpur (48)|777|
13968|HOOGHLY|Arambag|TIROL|Maminpur (2)|621|
13969|NORTH 24 PARAGANAS|Swarupnagar|SAGUNA|Maminpur (14)|270|
13970|NADIA|Hanskhali|MAMJOAN|Mamjoani (60)|1,351|
13971|MURSHIDABAD|Hariharpara|RAIPUR|Mamlatpur (7)|517|
13972|BANKURA|Simlapal|PARSOLA|Mamra (16)|251|
13973|MURSHIDABAD|Farakka|MAHADEV NAGAR|Mamrejpur (CT) (62)|2,189|
13974|BIRBHUM|Suri - I|MALLICKPUR|Mamrezpur (117)|62|
13975|NORTH 24 PARAGANAS|Baduria|JADURHATI UTTAR|Mamudpur (50)|714|
13976|SOUTH 24 PARAGANAS|Bishnupur - II|MOUKHALI|Mamudpur (33)|1,533|
13977|SOUTH 24 PARAGANAS|Magrahat - II|MOGRAHAT WEST|Mamudpur (127)|1,027|
13978|PASCHIM MEDINIPUR|Daspur - I|DASPUR-I|Mamudpur (61)|882|
13979|SOUTH 24 PARAGANAS|Baruipur|SIKHARBALI-II|Mamudpur (62)|729|
13980|HOOGHLY|Chinsurah - Magra|DIGSUIHOERA|Mamudpur (13)|150|
13981|DAKSHIN DINAJPUR|Kumarganj|RAMKRISHNAPUR|Mamudpur (73)|701|
13982|BANKURA|Indus|DIGHALGRAM|Mamudpur (124)|116|
13983|SOUTH 24 PARAGANAS|Baruipur||Mamudpur (62)|729|
13984|SOUTH 24 PARAGANAS|Bishnupur - II|BAKHRAHAT|Mamudpur (33)|1,533|
13985|NORTH 24 PARAGANAS|Barrackpur - I|MAMUDPUR|Mamudpur (9)|5,978|
13986|PURBA BARDHAMAN|Purbasthali - II|NIMDAHA|Mamudpur (16)|429|
13987|HOOGHLY|Balagarh|EKTERPUR|Mamudpur (59)|60|
13988|PURBA BARDHAMAN|Purbasthali - II|PATULI|Mamudpur (16)|429|
13989|NORTH 24 PARAGANAS|Hingalganj|HINGALGANJ|Mamudpur (96)|2,630|
13990|NORTH 24 PARAGANAS|Bongaon|CHAVBERIA-II|Mamudpur (131)|761|
13991|SOUTH 24 PARAGANAS|Bishnupur - II||Mamudpur (33)|1,533|
13992|SOUTH 24 PARAGANAS|Magrahat - II||Mamudpur (127)|1,027|
13993|DAKSHIN DINAJPUR|Tapan|TAPANCHANDIPUR|Mamudpur (170)|640|
13994|MURSHIDABAD|Domkal|JUGINDA|Mamudpur (32)|430|
13995|SOUTH 24 PARAGANAS|Falta|MALLICKPUR|Mamudpur (9)|1,041|
13996|NORTH 24 PARAGANAS|Deganga|CHAMPATAIA|Mamurabad (95)|247|
13997|BANKURA|Bankura - II|MAUKANALI|Mamurjuri (6)|44|
13998|PURULIA|Manbazar - II|KUMARI|MAMURYA (251)|0|
13999|BANKURA|Bankura - II|MAUKANALI|Man Kanali (24)|74|
14000|JALPAIGURI|Mal|ODLABARI|Manabari (22)|267|
14001|JALPAIGURI|Mal|ODLABARI|Manabari Tea Garden (21)|449|
14002|BANKURA|Barjora|HATASURIA|Managram (80)|80|
14003|DAKSHIN DINAJPUR|Tapan|AJMATPUR|Manahali (50)|331|
14004|PASCHIM BARDHAMAN|Salanpur|KALLYA|Manahara (53)|173|
14005|PURBA MEDINIPUR|Haldia|DEBHOG|Manaharpur (92)|560|
14006|DAKSHIN DINAJPUR|Balurghat|GOPALBATI|Manail (237)|283|
14007|UTTAR DINAJPUR|Itahar|KAPASIA|Manainagar (167)|555|
14008|SOUTH 24 PARAGANAS|Sagar|RUDRA NAGAR|Manasadwip 2Nd Portion (24)|1,626|
14009|SOUTH 24 PARAGANAS|Basanti|FUL MALANCHA|Manasakhali (64)|1,663|
14010|NADIA|Chakdah|CHANDURIA-I|Manasapota (36)|1,164|
14011|PURULIA|Manbazar - I|MANBAZAR|Manbazar (CT) (131)|1,633|
14012|DAKSHIN DINAJPUR|Harirampur|SIRSHI|Manchampur (34)|125|
14013|NADIA|Hanskhali|BADKULLA-II|Mandabghat (51)|922|
14014|NORTH 24 PARAGANAS|Bagda|HELENCHA|Mandabghata (65)|785|
14015|DAKSHIN DINAJPUR|Kushmundi|KARANJI|Mandahar (100)|206|
14016|HOOGHLY|Goghat - II|HAZIPUR|Mandala (171)|76|
14017|HOOGHLY|Pandua|JAMGRAM-MONDALAI|Mandalai (37)|1,085|
14018|BANKURA|Raipur|FULKUSHMA|Mandaldiha (315)|243|
14019|SOUTH 24 PARAGANAS|Kultali|JALABERIA-II|Mandalerlat (138)|774|
14020|NORTH 24 PARAGANAS|Barasat - I|CHHOTOJAGULIA|Mandalganti (98)|1,350|
14021|HOOGHLY|Goghat - I|BHADWE|Mandalghanti (28)|319|
14022|JALPAIGURI|Jalpaiguri|KHARIA|Mandalghat (8)|3,742|
14023|JALPAIGURI|Jalpaiguri|MONDALGHAT|Mandalghat (8)|3,742|
14024|BANKURA|Simlapal|MONDALGRAM|Mandalgram (183)|201|
14025|PURBA BARDHAMAN|Memari - II|BARAPALASON-I|Mandalgram (7)|2,467|
14026|NADIA|Chakdah|GHETUGACHHI|Mandalhat (137)|898|
14027|NORTH 24 PARAGANAS|Habra - II|GUMA-II|Mandalhat (64)|667|
14028|PURBA BARDHAMAN|Memari - I|GOPE GANTAR-I|Mandaljana (169)|778|
14029|PASCHIM MEDINIPUR|Salbani|SALBONI|Mandalkupi (385)|318|
14030|NORTH 24 PARAGANAS|Habra - II|BERABARI|Mandalpara (46)|507|
14031|MURSHIDABAD|Bharatpur - I|ALUGRAM|Mandalpur (24)|192|
14032|MURSHIDABAD|Raghunathganj - I|JAMUR|Mandalpur (107)|689|
14033|BANKURA|Raipur|MANDALKULI|Mandankuli (241)|946|
14034|DAKSHIN DINAJPUR|Tapan|RAMPARA CHENCHRA|Mandapara (21)|684|
14035|PURULIA|Raghunathpur - II|MANGALDA MOUTORE|Mandapdanga (39)|132|
14036|PURBA MEDINIPUR|Ramnagar - II|PALDHUI|Mandar (112)|1,102|
14037|BIRBHUM|Nanoor|BARA-SAOTA|Mandar (35)|229|
14038|BANKURA|Onda|RATANPUR|Mandar Bani (38)|555|
14039|SOUTH 24 PARAGANAS|Canning - I|DARIA|Mandar Baria (84)|98|
14040|PURBA MEDINIPUR|Kolaghat|SAGARBARH|Mandar Gachha (301)|907|
14041|HOOGHLY|Dhaniakhali|MANDRA|Mandara (77)|2,023|
14042|HOOGHLY|Pandua|ITACHUNA-KHANNYAN|Mandaran (122)|680|
14043|HOOGHLY|Arambag|ARANDI-I|Mandaran (158)|398|
14044|HOOGHLY|Jangipara|DILAKASH|Mandaran Dilakash (47)|335|
14045|BANKURA|Barjora|HATASURIA|Mandarbani (79)|522|
14046|PASCHIM BARDHAMAN|Faridpur Durgapur|GOGLA|Mandarbani (CT) (15)|768|
14047|PURBA BARDHAMAN|Bhatar|SAHEBGANJ-II|Mandarbati (14)|353|
14048|BIRBHUM|Labpur|BIPRATIKURI|Mandari (59)|350|
14049|PASCHIM MEDINIPUR|Ghatal|AJABNAGAR-I|Mandaria (139)|465|
14050|PURBA MEDINIPUR|Ramnagar - II|KALINDI|Mandarmani (245)|107|
14051|PURBA BARDHAMAN|Raina - II|UCHALAN|Mandarpur (143)|154|
14052|BANKURA|Chhatna|CHHATNA-II|Mandashpara (123)|90|
14053|MALDAH|Habibpur|KANTURKA|Mandighi (161)|146|
14054|BANKURA|Onda|MEDINIPUR|Mandiha (175)|130|
14055|SOUTH 24 PARAGANAS|Sagar|MURIGANGA-II|Mandirtala (13)|1,510|
14056|BANKURA|Indus|AKUI-I|Mandra (88)|750|
14057|NORTH 24 PARAGANAS|Baduria|BAGJOLA|Mandra (17)|165|
14058|HOOGHLY|Arambag|TIROL|Mandra (5)|318|
14059|PURBA BARDHAMAN|Purbasthali - I|DOGACHIA|Mandra (98)|218|
14060|JALPAIGURI|Matiali|MATIALI BATABARI-I|Mangalbari (CT) (17)|1,389|
14061|BANKURA|Chhatna|ARRAH|Mangalda (170)|74|
14062|PURULIA|Raghunathpur - II|MANGALDA MOUTORE|Mangalda (80)|786|
14063|UTTAR DINAJPUR|Kaliaganj|BARUNA|Mangaldaha (143)|210|
14064|MURSHIDABAD|Raghunathganj - I|KANUPUR|Mangaljan (97)|440|
14065|PURBA BARDHAMAN|Mangolkote|MANGALK0TE|Mangalkot (64)|3,533|
14066|BANKURA|Indus|MANGALPUR|Mangalpur (109)|805|
14067|PURBA MEDINIPUR|Potashpur - II|SRIRAMPUR|Mangalpur (249)|270|
14068|PASCHIM MEDINIPUR|Pingla|GOBARDHANPUR-VII|Mangalpur (205)|97|
14069|DAKSHIN DINAJPUR|Kushmundi|KUSHMONDI|Mangalpur (156)|251|
14070|MALDAH|Habibpur|MANGALPURA|Mangalpura (13)|347|
14071|DARJEELING|Naxalbari|HATIGHISA|Mangalsing (49)|620|
14072|MALDAH|English Bazar|AMRITY|Manganpara (75)|83|
14073|MURSHIDABAD|Beldanga - II|RAMPARA-I|Manganpara (108)|719|
14074|MALDAH|Kaliachak - II|HAMIDPUR|Mangatpur (24)|0|
14075|SOUTH 24 PARAGANAS|Diamond Harbour - I|HARINDANGA|Mangrajpur (96)|675|
14076|PURULIA|Hura|MANGURIA LALPUR|Manguralalpur (72)|1,689|
14077|BANKURA|Raipur|DUNDAR|Manhara (75)|40|
14078|PURBA MEDINIPUR|Ramnagar - II|KALINDI|Mania (285)|2|
14079|MURSHIDABAD|Sagardighi|MONIGRAM|Manigram (46)|1,018|
14080|NORTH 24 PARAGANAS|Bongaon|DHARRA MAPUKURIA|Manigram (66)|1,405|
14081|PASCHIM MEDINIPUR|Garbeta - III|URIASAI|Manik Bandh (718)|103|
14082|PURBA BARDHAMAN|Burdwan - II|BARSUL-II|Manik Hati (158)|128|
14083|SOUTH 24 PARAGANAS|Jaynagar - I|DHOSA CHANDANESWAR|Manik Nagar (84)|390|
14084|MURSHIDABAD|Domkal|AZIMGONG GOLA|Manik Nagar (41)|627|
14085|SOUTH 24 PARAGANAS|Jaynagar - I||Manik Nagar (84)|390|
14086|SOUTH 24 PARAGANAS|Kulpi|RAMKISHORE|Manika (2)|320|
14087|PASCHIM MEDINIPUR|Dantan - I|DANTAN-II|Manika Dangar (61)|238|
14088|HOWRAH|Amta - I|KANPUR|Manikara (177)|906|
14089|PASCHIM MEDINIPUR|Sabang|NOWGAN|Manikara (355)|302|
14090|PASCHIM BARDHAMAN|Kanksa|AMLAJORA|Manikara (77)|228|
14091|MALDAH|Manikchak|UTTAR CHANDIPUR|Manikchak (84)|1,264|
14092|MALDAH|Manikchak|MANIKCHAK|Manikchak (84)|1,264|
14093|PURULIA|Manbazar - II|KUMARI|Manikdi (255)|55|
14094|NADIA|Karimpur - II|DIGHALKANDI|Manikdihi (67)|477|
14095|NADIA|Kaliganj|KALIGANJ|Manikdihi (14)|806|
14096|NADIA|Santipur|BABLA|Manikdihi (60)|220|
14097|NORTH 24 PARAGANAS|Bongaon|DHARRA MAPUKURIA|Manikgram Chak (64)|327|
14098|PURBA BARDHAMAN|Kalna - I|KANKURIA|Manikhar (35)|713|
14099|NORTH 24 PARAGANAS|Gaighata|SIMULPUR|Manikhira (84)|337|
14100|SOUTH 24 PARAGANAS|Bishnupur - I|JULPIA|Manikjor (150)|279|
14101|SOUTH 24 PARAGANAS|Bishnupur - I||Manikjor (150)|279|
14102|MALDAH|Ratua - I|BELAIMARI|Maniknagar (4)|2,163|
14103|MURSHIDABAD|Beldanga - I|CHAITANYAPUR-II|Maniknagar (54)|3,263|
14104|DAKSHIN DINAJPUR|Hilli|JAMALPUR|Maniko (75)|349|
14105|DAKSHIN DINAJPUR|Kushmundi|DEUL|Manikor (13)|407|
14106|JHARGRAM|Jhargram|MANIK-PARA|Manikpara (565)|1,156|
